イヌパワー,ネコスピード,カメバリア,サルジャンプ,ドラゴンポイント,タヌキ運,フクロウ知恵,ライオン勇気,ウサギ敏捷,ペンギン冷静
58,68,20,24,100,47,99,56,72,78
86,93,83,18,50,45,83,22,92,73
77,43,40,89,33,20,22,97,68,41
26,75,19,62,70,18,58,88,47,15
8,40,73,47,55,16,31,94,85,12
40,81,23,17,28,29,19,100,4,51
86,70,57,11,60,15,37,19,36,87
11,53,67,1,34,72,39,3,13,80
62,48,75,46,30,89,50,51,64,23
48,84,67,82,41,49,93,22,58,32
38,76,4,86,12,57,16,71,14,19
88,66,47,73,90,68,1,35,79,77
72,44,83,58,72,27,42,52,76,45
35,78,18,57,23,86,29,41,100,1
51,83,38,26,76,26,64,100,65,78
50,37,8,78,55,46,21,40,2,93
84,49,76,85,56,15,35,63,53,72
33,79,28,89,46,42,43,89,68,66
28,87,86,56,28,63,1,93,41,5
90,86,44,7,91,23,55,66,45,80
67,71,90,72,97,20,60,80,72,61
76,44,45,64,56,9,97,43,79,62
81,30,42,26,56,48,9,60,39,51
70,99,92,86,93,49,11,48,86,12
74,81,77,35,17,29,62,13,69,36
42,64,23,88,81,3,78,84,62,89
67,51,70,17,33,78,68,12,25,96
6,50,69,50,40,11,76,20,92,95
39,54,45,53,79,40,41,36,91,6
98,6,2,66,0,74,30,70,85,90
81,56,78,32,73,94,11,31,38,91
30,0,19,79,91,100,60,44,69,25
30,73,80,46,16,3,89,85,32,85
17,20,21,40,87,90,88,21,91,56
34,49,41,61,90,41,51,84,84,37
50,50,20,77,67,55,21,6,30,9
91,0,4,41,58,35,81,8,92,13
29,83,32,51,80,39,80,92,90,66
65,10,16,33,100,92,18,69,70,13
48,54,58,47,60,6,22,2,1,88
67,48,17,60,21,85,2,57,43,22
44,73,17,49,87,37,12,10,20,68
93,16,18,90,22,3,50,49,40,52
34,6,42,94,78,94,65,28,97,24
70,27,62,66,23,28,10,46,38,15
82,76,0,61,32,7,69,19,44,22
82,97,40,37,10,13,13,29,4,72
6,1,58,33,99,22,11,2,11,61
15,41,11,100,22,66,39,18,41,41
61,22,48,22,95,47,33,80,2,81
26,60,49,87,22,81,85,62,78,31
97,89,95,64,87,33,74,26,32,40
33,69,18,2,15,73,91,0,83,64
15,41,68,73,98,100,89,60,80,68
28,72,94,91,23,21,75,11,59,91
13,17,97,62,85,0,76,96,7,25
66,57,66,15,73,25,6,98,99,79
33,73,82,50,80,5,21,44,80,61
48,11,26,26,77,18,64,68,74,96
65,99,28,21,93,20,30,43,82,34
100,0,1,39,24,22,14,14,45,25
77,1,10,63,91,91,3,25,16,24
95,9,16,54,52,25,18,36,12,12
79,40,69,58,69,99,62,51,80,67
14,63,4,47,6,36,10,82,81,79
92,0,57,67,12,65,36,82,10,2
41,28,6,0,74,56,4,24,26,1
44,90,81,43,3,72,90,24,72,33
35,29,90,60,7,30,85,89,58,98
16,15,97,36,19,0,71,10,33,92
10,92,47,34,35,49,47,65,91,33
16,34,23,26,100,68,80,53,46,96
19,56,22,8,100,3,95,89,51,42
4,40,30,8,13,10,24,39,58,59
50,66,84,22,3,51,78,51,95,74
96,8,65,10,66,99,60,63,28,50
91,18,67,13,21,39,19,78,45,64
92,90,95,0,78,30,67,85,26,43
80,11,42,55,83,27,78,50,47,40
68,3,91,100,44,51,2,4,43,76
100,63,98,7,54,47,22,50,36,78
75,59,65,23,76,79,0,40,54,43
7,24,92,3,56,19,94,40,98,41
85,19,99,100,53,32,56,85,44,72
80,66,22,68,41,8,13,80,46,48
29,37,22,100,2,13,50,74,91,14
8,15,14,55,46,65,86,10,59,95
41,26,14,24,8,14,96,81,19,74
15,47,97,96,41,78,85,64,8,20
9,44,77,94,25,27,80,52,15,52
100,54,43,74,96,27,76,45,56,1
21,88,2,23,31,17,73,78,78,45
17,35,89,27,75,31,84,8,26,78
5,16,82,0,93,65,32,35,18,81
69,65,76,81,57,72,89,77,33,27
84,52,71,91,80,7,59,56,60,67
7,78,98,33,56,13,71,86,92,95
43,0,83,70,29,75,57,33,95,15
27,28,50,79,14,16,46,59,83,16
50,50,7,35,78,53,24,57,32,91
75,96,43,81,36,85,63,28,74,4
29,86,1,35,35,76,57,23,51,4
41,39,16,13,86,62,95,12,12,74
38,91,40,31,77,20,97,0,4,49
21,76,1,92,61,34,19,39,14,27
54,76,7,99,64,19,44,10,33,63
72,39,71,78,0,46,50,78,16,86
45,1,4,74,95,2,73,42,57,68
48,58,86,61,10,72,5,30,61,63
92,73,55,40,74,20,88,6,89,81
86,0,78,13,47,65,0,16,59,26
89,24,85,50,92,2,12,50,97,44
58,72,55,6,60,21,27,10,35,20
15,60,88,34,56,51,10,46,20,69
4,40,27,58,96,75,0,90,81,100
27,33,18,12,57,30,75,56,66,89
5,49,24,20,44,93,100,63,81,18
71,98,36,4,60,77,41,51,35,86
73,58,68,11,36,54,77,18,35,13
98,50,16,67,71,80,7,54,74,93
100,93,38,56,21,6,65,59,40,97
12,14,72,29,59,11,91,53,82,6
17,50,12,82,63,89,46,9,11,84
87,28,13,37,48,85,32,6,8,24
56,67,30,89,20,13,74,84,35,62
21,65,76,36,0,38,30,84,33,24
35,97,18,46,62,70,91,1,12,38
46,52,94,50,77,7,100,82,12,87
99,54,1,21,60,91,100,16,38,1
65,57,81,31,67,19,30,71,33,59
87,20,55,79,84,24,49,23,71,83
21,31,83,36,75,27,42,45,98,11
85,55,83,84,12,69,57,33,17,18
8,96,15,38,95,30,42,3,56,98
86,81,73,92,95,4,20,8,44,73
66,40,49,23,92,52,34,46,33,82
25,26,62,82,43,40,22,76,100,79
28,51,48,79,10,89,46,62,86,68
8,24,11,41,57,51,98,43,46,36
20,15,96,47,66,44,43,80,97,50
83,72,8,22,55,34,72,58,70,65
30,66,16,76,31,40,87,79,19,4
69,23,45,87,56,85,53,15,71,64
0,72,49,93,63,84,42,84,26,33
36,28,45,46,93,6,85,35,57,55
56,62,84,30,63,33,21,27,98,12
89,30,31,65,26,44,61,50,21,82
52,57,94,41,59,68,4,88,82,65
73,72,37,10,39,93,8,82,72,45
100,86,6,30,18,8,24,7,81,96
7,91,81,81,36,51,63,63,90,80
43,76,24,43,15,17,9,91,55,87
78,87,90,71,4,90,28,15,16,22
62,37,59,7,68,81,16,27,21,8
27,28,36,83,89,20,43,36,30,65
19,33,17,39,93,85,92,78,81,95
93,79,77,0,78,24,37,17,40,8
39,52,67,44,92,15,42,24,35,87
39,34,94,37,58,62,78,100,47,73
13,59,19,81,69,4,69,97,7,17
8,62,73,14,5,23,90,73,82,94
26,40,72,77,21,16,72,58,7,26
96,41,79,91,11,45,27,31,24,53
16,56,70,50,26,17,88,38,76,8
98,0,66,31,10,30,57,91,42,64
70,81,78,97,85,78,38,99,24,6
80,51,19,4,94,1,57,31,86,97
43,25,83,54,91,88,27,94,46,31
66,52,63,62,6,70,74,79,62,58
12,59,18,29,25,83,34,53,28,67
6,21,26,49,21,93,7,78,43,12
72,74,19,91,41,46,34,91,40,74
8,62,22,43,72,44,8,96,22,61
83,38,88,16,16,66,0,1,2,40
29,89,37,5,3,50,41,84,46,66
51,10,66,92,34,13,78,58,4,100
25,20,100,11,33,73,51,57,30,17
84,39,31,43,61,37,14,93,8,18
41,40,67,94,43,50,68,96,35,75
35,90,33,49,43,9,8,84,7,82
42,78,73,83,2,45,67,79,4,91
25,44,54,62,100,25,54,40,70,3
28,94,69,51,85,11,64,17,56,77
11,89,2,89,1,17,81,3,48,76
3,44,49,30,0,86,84,6,62,17
72,51,29,81,99,78,83,92,69,5
9,11,68,97,59,61,79,60,94,89
42,32,23,69,24,63,18,46,83,23
56,72,5,52,73,52,46,97,90,74
10,48,81,58,43,5,81,56,26,40
79,77,70,25,43,31,25,1,37,55
24,39,69,70,31,29,17,49,24,83
50,11,11,64,29,92,36,38,46,39
76,42,17,33,40,19,28,79,41,67
56,31,43,80,98,37,73,98,73,82
67,10,47,81,74,27,90,71,37,1
28,82,70,61,8,12,56,23,97,93
34,93,46,45,73,7,83,39,25,70
90,54,100,32,39,52,84,87,49,80
41,85,94,83,37,51,81,17,66,66
67,73,30,93,40,13,37,80,17,54
65,12,54,40,97,38,81,2,50,80
53,17,43,81,88,39,91,50,65,51
50,61,61,67,45,6,51,61,57,29
45,99,3,28,45,97,55,6,4,39
8,10,64,92,55,45,13,35,10,96
74,7,33,16,35,68,9,11,89,55
67,24,14,91,3,95,32,7,57,43
39,74,70,11,86,37,70,17,9,70
37,34,18,22,53,25,18,66,91,93
35,68,81,61,55,17,62,99,31,98
65,97,22,71,75,6,36,45,96,56
64,33,86,34,58,84,4,15,40,93
90,24,81,90,61,13,10,18,35,19
47,47,43,48,33,80,14,45,75,88
61,90,67,82,52,92,49,70,81,1
22,42,80,71,48,70,17,45,87,29
34,80,30,43,69,54,41,55,97,48
71,39,22,61,45,91,71,85,40,30
81,99,55,63,49,75,20,58,62,20
81,26,25,95,0,5,8,5,60,71
46,76,37,71,65,83,33,100,53,61
98,47,16,87,68,2,5,94,99,85
42,91,75,26,73,18,98,82,83,78
14,67,80,44,83,57,23,65,94,54
66,11,57,70,5,68,16,71,62,74
29,9,77,58,16,80,53,66,10,12
45,90,93,81,89,73,67,0,87,31
33,32,83,78,40,88,10,48,73,67
43,50,87,34,94,65,89,35,11,30
41,30,35,11,53,77,25,68,31,63
39,36,45,74,93,25,69,30,0,14
86,0,85,52,29,50,83,86,66,71
46,100,61,80,78,44,22,49,1,81
70,52,89,85,92,25,95,80,41,18
26,43,66,6,71,100,99,66,76,51
78,68,63,98,9,100,51,20,75,18
41,84,98,58,19,84,89,53,72,84
99,38,12,72,31,99,83,56,70,86
37,42,88,88,58,82,55,82,15,58
63,71,23,15,61,98,9,0,72,34
27,97,0,36,9,48,83,39,6,45
72,50,26,9,71,27,87,26,78,44
34,30,89,4,19,83,53,41,62,58
27,29,16,43,63,91,72,19,2,34
58,7,23,99,64,38,23,33,93,100
61,67,68,45,34,24,9,82,23,19
12,26,74,95,62,81,4,15,16,81
10,13,42,31,65,9,91,67,55,95
1,51,72,18,72,50,31,19,31,70
4,41,36,42,87,76,1,69,65,44
38,38,62,20,69,67,19,1,15,78
83,29,58,99,100,4,85,90,84,37
29,34,81,40,71,69,68,60,34,42
93,41,15,35,74,78,47,28,57,56
50,36,26,69,3,14,98,52,89,49
67,76,77,37,83,17,10,27,53,32
68,43,90,21,29,88,34,75,84,14
10,24,91,77,63,89,86,34,52,36
63,43,81,100,96,54,83,78,66,38
10,76,56,54,23,25,13,83,45,37
22,1,20,99,84,51,23,69,21,95
48,8,97,69,66,33,59,80,63,76
10,87,1,33,35,19,22,49,39,88
6,77,16,70,26,6,59,18,77,91
15,37,62,13,91,77,54,84,90,60
77,91,86,44,85,65,65,31,44,7
72,14,91,80,16,5,5,26,92,83
13,57,99,49,76,30,68,61,88,69
45,45,77,33,12,94,12,81,86,0
25,68,79,92,5,36,65,55,81,70
28,48,37,17,22,61,65,17,26,58
37,29,16,5,18,43,52,96,11,41
58,58,56,3,48,98,79,86,26,59
13,64,53,42,52,84,5,84,100,8
22,14,65,54,72,50,83,49,81,90
14,67,28,59,50,84,7,73,0,68
33,55,51,73,17,65,87,37,50,5
24,10,13,21,82,54,49,8,33,50
7,11,28,31,20,68,13,63,90,99
26,85,30,71,85,17,70,23,74,92
29,20,88,84,69,73,31,17,9,74
90,29,54,38,80,16,25,76,49,40
78,43,35,56,18,87,67,31,85,27
24,65,48,59,10,24,15,11,82,93
34,97,84,18,88,12,66,89,66,89
50,26,35,79,34,36,20,24,40,63
77,74,32,20,25,57,12,16,67,4
13,51,43,23,52,86,88,48,35,66
31,99,27,51,6,2,69,88,34,30
1,97,41,94,29,70,12,44,96,20
56,36,74,53,11,40,38,83,29,58
22,13,65,39,63,38,70,23,12,98
6,45,71,59,94,54,59,49,40,47
0,29,97,69,93,78,63,14,96,87
33,58,57,37,98,11,63,18,29,15
57,25,11,17,59,96,46,76,89,27
53,68,78,54,57,62,47,30,32,33
34,63,28,66,23,5,42,70,32,66
58,55,36,2,78,86,86,88,85,5
99,62,71,39,67,67,12,49,71,0
86,97,14,30,95,65,52,19,39,65
85,95,38,44,32,68,12,18,97,87
12,0,3,62,41,0,1,50,13,2
89,44,25,47,49,61,53,97,84,24
67,31,86,24,70,51,73,57,95,89
81,28,79,62,25,29,4,49,85,56
9,72,80,86,4,90,50,97,60,96
0,5,64,88,79,83,94,75,62,40
16,93,44,48,47,41,88,92,95,57
28,3,10,15,82,29,57,31,81,52
69,22,77,37,86,8,86,87,6,70
94,1,67,38,35,57,35,40,56,9
82,56,0,3,33,77,98,97,22,31
1,34,95,89,2,6,76,14,58,67
43,46,74,45,47,27,57,8,21,14
28,30,66,34,89,13,83,70,96,14
41,69,30,34,25,10,56,33,92,37
26,34,78,35,35,18,27,54,43,10
46,92,21,100,70,77,10,75,79,50
71,24,45,51,90,84,82,50,40,28
72,58,48,21,36,69,31,80,89,47
97,31,56,20,32,69,16,15,22,65
91,81,64,26,52,39,16,47,58,25
13,80,10,62,38,44,85,70,7,26
77,98,21,25,60,46,43,100,33,13
12,71,92,36,32,3,56,77,84,71
18,36,65,37,89,71,30,99,79,41
57,98,52,3,28,24,42,98,41,62
69,91,72,73,66,38,99,48,8,69
49,8,50,18,68,96,99,22,64,60
14,85,81,79,13,76,82,90,40,9
33,14,12,22,1,65,98,99,96,60
38,32,12,5,72,6,30,76,57,12
82,38,59,17,10,70,29,60,75,45
88,52,58,61,61,8,21,25,44,68
0,39,62,62,60,17,9,14,49,25
65,20,28,30,93,3,76,68,60,48
32,75,12,0,19,86,11,84,39,76
96,35,10,21,36,1,39,37,73,4
93,23,93,22,7,30,18,78,76,78
18,88,37,57,16,0,14,25,5,86
17,32,4,4,29,90,12,88,56,60
49,23,32,19,61,47,43,50,89,30
75,8,83,79,96,87,41,34,65,5
49,67,62,44,84,25,62,41,21,26
98,98,49,32,4,48,18,70,94,96
11,40,19,96,64,88,2,83,76,30
25,28,5,80,17,32,66,81,82,19
84,98,55,68,82,29,77,64,84,47
60,81,70,65,95,61,31,34,53,47
82,78,15,32,7,48,4,72,15,92
45,41,18,94,59,13,76,64,20,79
56,28,43,3,21,22,19,86,78,95
83,58,94,21,27,69,69,9,78,34
5,7,94,8,15,52,54,16,2,75
84,74,58,31,48,65,95,53,87,89
27,13,50,7,12,6,13,21,44,67
10,25,98,50,0,5,10,93,84,11
5,10,59,16,16,39,42,68,49,70
87,18,14,15,97,74,21,52,60,72
57,90,100,48,45,66,39,26,55,63
26,57,70,9,61,50,67,89,94,61
34,80,3,2,10,36,11,30,100,30
57,31,62,72,1,73,100,86,92,77
26,82,47,24,2,19,0,9,89,3
43,60,91,22,25,99,91,56,36,15
64,12,0,26,34,70,66,6,76,61
9,78,76,78,99,56,26,59,41,22
83,12,57,14,17,23,74,58,5,9
68,69,1,91,40,95,16,75,68,51
32,25,64,37,37,71,93,21,3,44
100,23,58,25,8,48,10,65,86,59
73,13,66,93,60,66,67,34,87,14
68,33,3,29,99,14,76,98,2,85
94,35,80,82,54,100,21,96,72,17
98,47,12,84,93,87,66,57,5,18
90,47,7,98,58,47,66,60,39,9
68,82,59,5,88,42,60,42,59,8
73,87,82,99,12,50,35,100,27,67
3,11,65,53,15,47,5,39,65,4
67,57,20,72,19,4,55,83,18,27
93,35,84,25,86,91,89,56,76,84
11,76,48,24,86,8,83,63,65,56
89,78,69,44,48,85,69,79,68,97
79,54,60,44,3,75,87,83,6,9
61,89,61,21,28,79,6,82,50,20
25,31,27,9,99,81,95,2,3,58
10,64,18,93,94,36,79,71,54,41
46,29,29,5,40,5,56,42,2,64
9,23,66,64,32,69,35,29,69,94
33,32,14,46,69,38,22,31,80,23
28,11,33,59,42,84,41,24,17,18
48,12,80,53,73,98,79,60,84,80
94,22,60,94,98,18,4,45,2,86
2,6,15,100,59,45,20,73,51,26
45,46,91,25,84,58,90,79,100,18
21,14,96,28,71,73,69,12,100,52
66,79,65,7,53,61,35,56,81,78
45,68,66,33,44,83,86,5,19,15
95,23,80,49,5,95,60,66,38,63
41,100,76,28,84,10,37,64,36,93
17,86,64,97,22,75,64,20,55,85
54,3,55,64,0,55,15,14,21,90
96,49,23,43,98,3,68,47,55,33
0,38,54,12,81,26,26,93,97,55
61,30,88,65,21,51,47,90,41,97
51,75,44,81,0,45,8,71,97,20
38,7,76,50,26,16,13,13,17,48
82,74,65,48,81,94,32,37,37,99
70,23,92,39,61,63,59,25,56,26
24,86,68,44,56,42,64,58,68,94
76,32,20,20,76,56,46,61,95,100
33,35,94,20,52,32,39,11,75,50
21,63,56,68,23,17,28,29,38,3
67,71,84,19,70,5,93,51,45,83
92,16,38,90,52,64,42,32,48,95
41,75,72,24,55,3,91,77,10,36
31,3,15,82,64,48,70,45,44,71
70,2,34,98,9,62,92,73,59,61
69,36,27,26,74,70,84,49,35,47
54,48,97,92,7,82,17,19,29,19
99,73,86,99,41,69,81,69,7,40
54,76,77,85,35,38,39,0,98,42
65,99,90,58,1,56,61,74,30,59
8,80,30,18,31,84,22,38,49,99
55,35,78,42,53,5,81,91,95,63
30,47,60,22,8,69,69,52,3,42
97,30,25,89,79,29,53,42,52,19
77,64,53,65,90,56,11,17,6,14
18,16,52,88,87,57,85,86,62,84
31,93,45,51,62,44,24,10,17,11
33,19,41,57,33,49,41,7,8,38
9,5,4,20,96,30,17,14,55,65
2,73,32,56,22,50,31,0,28,38
96,13,62,64,54,21,85,42,1,84
69,9,22,25,0,1,65,28,0,52
37,10,55,18,36,14,45,49,68,96
84,87,4,62,98,29,64,65,97,89
73,92,87,85,10,4,73,19,33,6
91,56,74,99,8,28,77,30,30,61
60,76,6,17,65,84,53,70,61,5
24,43,9,34,50,90,77,63,99,60
76,73,76,36,58,47,32,61,83,27
81,18,10,53,72,59,70,36,9,80
93,57,72,92,50,61,74,53,75,28
20,12,57,84,86,47,4,1,100,98
91,76,89,18,86,34,21,54,15,28
16,83,26,23,89,92,51,43,92,16
5,18,22,31,61,5,99,13,14,53
82,75,28,73,63,29,61,11,47,89
96,71,94,9,19,34,4,94,12,49
17,14,45,61,31,16,95,78,47,4
20,38,79,9,10,87,57,74,81,29
14,81,15,1,69,78,58,18,64,11
31,8,8,37,89,85,95,75,85,65
71,17,47,95,67,3,78,76,58,94
55,75,72,58,4,15,100,51,46,35
83,47,25,40,42,97,79,58,87,51
27,35,70,81,47,45,37,99,29,3
4,100,31,35,22,6,49,26,71,46
59,37,50,75,18,60,40,38,27,73
27,45,49,88,56,50,67,10,5,5
38,50,77,60,66,61,93,42,6,81
6,10,72,6,29,59,6,93,87,3
40,66,51,60,51,81,69,66,70,3
36,92,98,31,0,7,45,71,89,74
32,0,50,60,11,8,95,42,3,81
79,21,5,40,61,82,60,52,27,66
52,53,86,31,79,12,80,79,87,4
42,25,8,22,87,50,43,89,70,90
6,60,87,4,36,70,65,94,12,38
38,53,35,85,72,69,67,6,55,72
97,91,12,90,76,51,22,99,67,73
8,82,77,22,61,14,22,2,85,89
95,70,73,7,18,23,28,97,60,52
98,5,66,71,31,5,92,49,22,38
70,83,99,64,95,95,96,36,93,93
90,54,86,0,41,4,93,30,56,33
50,87,74,13,28,81,35,47,38,99
82,1,74,85,90,41,66,57,72,79
61,76,20,92,20,81,56,16,69,97
93,54,100,93,95,54,61,84,36,70
10,0,60,73,60,66,57,19,94,4
22,42,56,57,68,0,96,37,46,8
41,86,47,87,54,6,86,89,100,41
24,23,96,82,71,29,22,26,79,81
69,67,49,11,30,93,74,52,85,8
38,78,87,1,34,10,89,96,31,5
63,46,4,14,68,56,53,79,87,75
42,6,40,66,60,2,37,99,36,22
48,72,76,77,96,58,70,51,21,75
8,63,8,32,44,57,99,21,81,50
62,35,59,48,24,89,5,5,1,46
42,10,5,28,99,5,50,32,13,54
7,87,98,34,42,40,62,37,33,93
32,42,43,100,87,76,25,30,45,38
88,77,22,90,70,12,24,44,68,48
58,63,25,29,22,32,38,62,67,89
62,56,22,17,19,82,65,24,77,90
16,50,90,8,80,21,59,77,78,3
78,35,52,34,87,79,98,35,38,10
30,26,18,13,70,83,96,93,26,85
11,100,64,94,27,88,47,0,61,14
37,91,40,56,73,76,56,44,82,60
88,51,56,2,34,14,11,70,4,27
48,90,35,16,83,29,28,86,65,74
53,68,30,15,24,61,68,70,56,99
94,96,37,58,61,43,40,78,20,24
8,33,36,68,93,26,90,64,34,86
19,0,5,97,24,32,48,90,87,80
24,49,75,10,49,72,12,0,48,18
59,48,69,87,97,79,86,85,66,17
9,35,32,70,12,18,61,34,48,82
53,48,40,83,0,84,38,57,91,95
76,40,6,13,83,91,14,6,56,19
32,51,5,3,94,85,34,87,77,78
52,90,53,55,28,60,10,15,77,85
65,76,46,31,75,54,54,93,16,60
0,65,68,59,56,51,5,69,32,58
66,14,20,50,48,19,41,87,31,38
37,7,51,59,16,62,57,61,46,21
8,88,96,25,43,57,57,6,72,43
32,78,3,42,72,51,50,66,63,19
61,56,38,38,13,94,29,51,79,60
83,9,51,28,93,88,41,23,7,83
53,68,59,40,63,87,38,23,89,57
27,70,77,18,17,96,49,86,41,5
82,93,4,96,98,69,5,83,75,13
43,93,14,20,15,54,99,11,81,32
87,41,72,1,4,1,30,70,61,77
14,7,11,11,13,69,23,79,70,43
66,48,97,0,49,24,100,16,31,49
77,96,45,32,70,38,69,17,91,47
71,21,15,67,21,42,48,59,42,34
81,23,12,80,27,77,2,21,35,66
71,0,10,15,47,78,8,85,7,94
53,79,73,93,100,38,46,72,29,39
85,10,14,79,92,43,26,61,92,54
76,99,28,81,46,48,36,35,82,62
95,88,29,21,4,92,56,87,83,60
79,86,16,35,13,36,52,11,52,57
68,8,59,22,24,43,26,3,64,59
96,4,65,43,72,70,67,47,44,24
46,56,2,15,9,70,54,86,57,46
93,44,16,31,15,29,5,29,73,17
77,100,55,89,58,96,43,82,49,65
92,41,95,97,7,1,26,10,0,99
27,7,31,53,62,3,31,21,17,25
39,29,79,35,84,33,63,4,37,92
95,44,88,75,71,63,31,43,40,35
29,16,74,79,8,24,41,22,3,55
71,93,14,34,7,23,69,40,78,97
45,2,40,50,93,72,98,7,66,19
75,28,82,22,64,24,59,15,87,56
70,27,47,92,46,59,71,87,0,93
88,63,21,4,87,33,60,58,8,67
42,30,53,42,52,24,75,56,32,59
64,5,72,26,82,79,91,5,29,66
7,92,5,43,63,54,33,12,78,29
74,75,37,62,30,8,13,22,1,63
11,51,89,31,28,25,79,78,27,96
54,15,69,5,39,15,57,20,35,60
5,34,98,88,66,53,57,96,66,56
51,75,37,15,15,95,78,83,31,51
34,73,83,53,23,93,78,41,69,52
27,93,78,30,64,58,91,96,69,99
29,39,76,9,66,89,86,64,80,13
21,49,27,0,37,25,71,59,6,42
50,36,100,93,82,55,61,31,47,73
25,10,59,24,46,82,79,88,38,40
66,43,87,83,80,30,59,62,25,56
74,27,46,48,28,64,70,16,76,10
11,49,76,4,81,9,67,48,54,41
38,7,24,12,81,87,60,36,84,65
79,23,85,49,100,86,75,53,26,34
28,77,68,7,82,83,40,42,0,98
14,91,29,63,49,56,65,4,53,86
19,92,31,93,24,88,40,1,91,79
32,94,6,56,82,7,0,88,13,83
34,81,63,67,55,35,87,26,80,98
94,22,38,50,4,33,19,7,27,68
61,49,67,18,72,40,74,8,82,40
68,34,89,47,83,51,100,26,84,97
73,13,39,63,67,71,50,48,71,83
97,69,0,97,84,59,73,64,74,49
25,95,4,82,9,81,55,46,39,58
58,89,3,5,72,59,87,52,48,63
86,96,53,40,38,33,6,71,11,44
99,97,95,62,0,23,99,26,85,74
65,54,82,82,82,79,71,44,99,98
41,55,73,47,0,16,84,15,67,62
40,4,35,2,9,74,2,9,41,6
95,95,84,44,64,55,65,42,42,97
68,40,59,9,8,100,70,10,71,76
59,43,51,34,84,44,19,46,58,6
83,70,4,60,68,100,3,45,58,61
100,29,70,89,92,41,95,65,31,54
31,84,10,89,31,48,99,79,12,72
53,15,82,64,93,58,8,10,80,10
1,27,96,7,99,67,37,63,43,62
93,58,0,23,36,99,13,45,66,72
5,1,40,53,76,49,98,4,47,63
90,47,36,61,43,37,63,10,17,83
61,99,40,87,30,6,97,99,64,17
7,91,74,46,50,2,45,58,71,57
19,60,44,3,93,76,11,78,32,56
56,43,96,68,92,75,69,63,8,62
78,94,3,87,16,27,57,52,58,62
18,98,31,42,98,33,35,0,87,18
22,19,22,59,32,24,11,39,3,41
95,96,66,36,5,9,18,36,53,38
4,17,20,71,91,18,19,1,13,77
77,72,39,40,12,82,23,92,51,93
0,33,26,67,22,94,48,7,61,5
70,45,54,55,71,7,16,65,39,29
55,92,27,59,27,76,88,46,61,40
12,62,2,88,45,70,84,4,36,76
49,36,16,10,41,50,66,17,51,70
13,58,21,3,6,34,78,14,29,81
41,43,47,18,78,70,78,31,24,96
71,26,76,89,84,58,89,35,18,66
30,22,2,74,91,8,74,23,63,49
63,58,46,12,64,84,27,2,35,48
6,23,98,10,71,2,91,89,5,30
61,59,100,82,27,55,25,70,1,4
65,22,30,64,86,70,13,4,11,55
24,63,61,91,0,86,20,36,30,3
98,7,33,24,4,19,49,1,66,37
14,88,45,45,74,18,71,22,68,84
6,98,70,15,1,48,81,94,79,28
100,2,65,49,80,49,82,89,7,27
64,30,91,60,15,4,35,6,43,55
11,0,60,97,22,37,100,53,87,0
19,86,82,2,64,26,37,43,30,5
9,20,26,18,27,20,67,71,24,74
34,4,63,68,13,30,92,55,54,44
54,13,91,99,26,15,84,58,39,74
12,80,89,31,88,39,2,67,96,74
23,14,91,28,3,90,35,81,1,9
44,56,45,55,98,36,35,67,1,55
77,86,59,26,100,71,53,6,93,23
14,13,94,69,53,7,18,21,21,23
53,10,78,80,51,79,22,42,67,52
61,42,12,84,62,24,81,37,45,84
37,11,87,65,63,75,85,95,26,83
9,100,94,66,98,64,25,17,41,52
88,33,34,25,0,69,15,82,11,1
37,41,4,80,56,31,51,51,33,23
73,19,37,89,86,94,71,56,32,83
78,33,16,11,76,80,53,13,69,77
92,46,79,6,20,63,28,92,55,92
87,95,15,61,30,49,87,94,70,20
36,74,3,96,95,26,87,16,29,83
15,11,97,71,40,72,4,99,52,83
10,44,100,0,15,72,38,54,41,89
31,1,60,64,71,55,64,78,51,6
56,25,79,3,26,71,36,74,77,75
31,53,69,98,88,37,78,62,56,44
41,36,71,82,78,85,30,67,82,31
28,92,19,68,65,22,68,74,59,72
66,13,59,40,13,78,45,14,75,42
82,12,20,71,84,33,7,54,36,31
45,67,66,39,49,86,63,3,89,14
82,23,68,82,17,35,50,62,2,3
12,32,56,54,91,43,82,70,91,22
89,96,3,9,34,45,73,18,33,34
19,99,41,40,72,75,31,62,53,91
100,35,20,100,87,11,57,41,33,10
97,78,41,11,11,55,25,48,56,37
32,10,16,46,10,71,78,73,9,32
18,25,83,3,84,4,40,26,61,76
47,98,10,11,86,44,64,54,17,65
35,21,63,67,69,21,4,73,15,93
90,3,29,76,46,47,61,15,30,86
19,3,30,50,43,83,25,71,44,52
100,0,13,52,73,34,33,59,58,70
18,12,28,35,98,31,27,43,34,28
15,39,31,74,91,78,8,86,83,30
10,82,34,87,31,39,24,74,22,79
37,48,73,53,65,28,86,67,98,57
85,68,64,87,94,63,98,59,65,34
8,24,27,49,64,79,75,62,40,7
92,58,23,93,89,94,27,37,6,45
24,59,100,44,51,76,98,18,73,50
12,85,66,3,78,57,77,20,6,14
63,40,84,15,40,79,35,30,82,83
28,70,84,9,64,46,78,3,54,25
100,15,58,30,84,54,49,14,13,3
42,92,0,8,48,29,39,80,62,41
32,47,87,35,49,45,58,3,78,6
83,1,59,37,53,99,11,68,36,37
62,41,53,43,94,95,35,21,64,30
63,77,10,0,88,80,73,46,91,30
67,14,63,51,11,2,27,79,24,69
