イヌパワー,ネコスピード,カメバリア,サルジャンプ,ドラゴンポイント,タヌキ運,フクロウ知恵,ライオン勇気,ウサギ敏捷,ペンギン冷静
48,53,81,55,85,65,16,97,6,64
16,99,34,3,96,50,22,40,64,76
15,56,59,59,89,30,18,13,42,21
2,65,71,95,17,26,16,37,36,83
43,31,41,28,59,79,63,43,17,65
26,98,2,1,31,83,52,34,98,64
75,2,65,6,0,7,12,91,1,3
20,76,75,33,27,83,61,4,71,40
27,87,39,37,17,23,11,51,4,88
2,61,79,53,4,94,69,44,86,17
72,77,34,34,69,47,48,40,61,80
6,46,1,97,95,50,36,30,71,52
35,63,59,55,50,96,54,20,22,70
41,58,47,12,52,23,7,61,51,86
55,48,54,84,6,18,10,39,61,9
27,26,29,99,40,14,53,52,25,50
76,85,59,91,76,76,85,62,2,10
17,29,34,36,43,45,51,64,32,92
18,4,89,88,68,59,1,82,37,45
86,56,23,35,38,60,21,48,4,16
39,98,73,55,96,34,32,75,44,81
61,55,42,9,50,14,22,52,1,64
53,3,36,20,40,16,14,12,83,70
84,83,99,72,80,11,46,76,5,21
60,20,26,72,22,10,65,91,45,10
63,18,88,36,52,79,91,25,29,99
78,79,89,27,80,10,27,2,56,87
72,30,39,63,89,75,40,38,27,70
66,27,20,18,28,52,70,74,81,37
84,71,77,1,60,2,56,53,15,15
11,50,78,37,77,89,51,82,33,20
82,73,33,14,68,36,96,55,53,65
43,14,74,7,19,56,79,8,10,93
52,89,70,8,73,24,18,60,81,30
27,17,47,47,99,65,22,85,84,31
71,36,67,58,14,6,11,32,34,46
80,6,91,34,70,79,27,51,77,53
38,94,40,13,93,97,20,79,58,40
67,36,24,69,24,11,33,67,85,37
84,99,97,61,89,84,29,63,98,29
15,90,53,83,81,74,75,17,99,77
27,66,5,75,40,88,97,22,41,77
80,92,79,10,74,32,38,54,86,46
43,23,11,1,59,89,46,20,29,87
94,45,67,84,54,74,72,74,12,54
44,45,30,96,82,60,78,19,25,57
96,4,11,7,37,58,57,38,70,78
26,94,80,41,78,89,97,82,75,57
100,17,80,72,5,12,94,95,18,96
29,52,61,29,37,73,70,42,49,84
18,61,45,43,16,11,45,58,63,40
16,94,80,97,60,54,84,61,69,62
13,55,90,83,41,31,38,77,76,27
99,36,85,74,50,13,70,12,99,57
55,92,5,15,100,63,90,36,76,83
50,59,29,19,98,12,58,66,56,81
75,50,10,68,15,34,89,19,5,16
38,49,62,62,63,3,100,8,79,83
3,91,39,13,92,16,24,81,9,93
92,96,7,16,98,23,59,10,80,38
76,29,64,3,37,99,24,42,92,76
59,7,76,0,83,60,26,82,70,73
34,74,17,21,0,98,69,96,22,91
59,27,94,60,15,6,47,35,43,99
43,81,57,42,81,79,79,52,47,82
59,72,83,97,99,24,92,45,88,88
87,30,71,66,88,80,85,7,45,51
11,14,7,13,25,1,81,44,30,21
66,73,93,69,34,48,61,87,37,68
33,41,89,30,74,96,31,41,64,31
21,97,79,6,14,63,19,74,65,78
1,74,28,8,3,17,25,84,49,65
60,80,78,63,72,66,19,66,45,18
62,25,69,94,40,82,21,60,72,60
30,90,48,84,18,34,5,28,35,79
5,81,1,23,48,85,19,60,43,7
83,3,22,90,27,80,53,59,93,93
44,44,26,86,89,27,91,71,14,21
19,29,38,8,66,33,49,24,62,9
21,87,3,83,51,72,39,82,21,13
5,39,30,15,54,45,85,33,76,29
12,0,21,54,32,37,59,7,46,34
7,28,16,59,36,42,50,56,100,2
82,48,25,0,82,58,2,69,100,65
81,50,47,36,23,77,22,19,25,87
88,78,96,9,61,57,87,30,98,93
81,79,15,36,12,67,99,37,25,87
60,45,15,7,90,31,78,77,69,67
96,45,8,27,88,73,43,40,8,32
82,99,21,35,34,17,32,93,75,78
59,70,20,81,54,64,41,98,2,21
89,9,28,14,60,86,96,69,42,39
90,44,71,77,0,70,31,63,13,91
26,20,92,15,45,77,87,30,26,60
35,88,92,11,13,72,90,98,3,95
55,52,59,1,58,39,66,42,12,98
59,95,98,16,53,54,93,87,75,62
63,39,57,74,28,44,46,61,17,90
57,74,24,78,41,32,49,62,12,86
96,60,2,26,7,40,4,57,90,34
43,81,46,77,25,100,75,75,88,49
81,15,93,86,40,22,57,51,77,33
69,82,71,71,85,79,71,6,50,85
71,18,46,29,91,53,46,17,62,17
36,63,31,83,56,16,20,74,82,16
39,59,84,41,18,13,64,39,3,9
90,62,58,34,37,43,0,93,31,41
90,32,61,13,71,26,71,87,63,46
50,86,3,53,100,58,25,87,13,25
84,27,33,40,32,33,59,35,27,36
86,5,17,71,69,100,46,60,61,82
76,46,20,21,25,92,8,47,49,22
67,55,26,68,73,32,83,42,27,85
5,10,5,11,53,70,39,84,18,18
8,15,16,18,2,78,30,40,83,29
72,6,30,18,68,83,1,77,65,67
93,64,65,38,21,25,64,22,55,42
99,34,0,31,80,0,17,83,29,37
79,74,60,49,31,24,72,54,65,62
42,71,95,46,91,1,26,72,13,88
93,20,35,87,33,79,26,16,58,1
58,12,58,72,15,27,91,81,63,4
56,34,93,30,56,81,19,100,98,83
4,59,94,27,52,36,10,36,82,39
58,79,56,74,45,2,8,45,72,80
22,55,91,59,34,3,80,60,79,77
87,89,66,9,7,22,32,39,82,91
15,81,74,81,41,48,1,38,59,61
1,10,4,33,29,16,2,16,42,41
85,12,63,81,74,46,74,21,65,12
34,9,11,90,75,5,22,2,54,63
84,0,77,24,0,75,65,16,81,12
38,89,80,40,7,37,14,10,68,86
58,88,9,39,90,15,95,82,27,60
99,35,83,37,31,77,26,33,13,34
90,65,6,36,46,68,14,64,71,40
2,77,90,94,96,28,70,22,18,7
35,58,8,47,82,6,5,65,15,40
35,65,91,87,5,75,6,23,4,7
49,57,23,5,11,8,5,43,60,48
29,47,48,58,89,73,82,16,62,37
56,9,26,69,94,56,10,50,24,8
36,82,70,98,66,60,20,41,69,25
38,66,43,98,3,88,100,49,67,24
88,20,80,54,41,89,45,43,8,10
41,92,7,58,26,47,24,11,5,34
37,19,29,71,99,72,26,51,77,5
64,56,65,44,0,60,53,50,45,25
38,27,11,84,17,25,89,22,45,55
95,29,49,9,86,21,9,22,88,78
71,69,99,12,27,3,40,15,91,88
38,67,55,4,2,55,12,65,33,99
55,29,90,89,62,64,76,36,16,48
45,47,97,59,67,30,80,87,29,72
66,75,41,39,17,12,92,39,16,60
94,60,93,74,21,30,55,74,0,83
48,78,1,90,41,54,53,80,71,76
6,69,35,100,81,15,0,86,77,44
18,86,29,94,46,13,15,25,39,61
46,46,54,55,6,69,40,98,60,91
80,12,90,91,23,71,43,87,85,25
13,20,55,47,3,73,100,24,35,4
40,35,12,78,99,85,66,66,79,58
85,49,94,13,55,14,2,56,3,85
23,37,67,32,4,47,47,74,75,50
73,29,10,44,100,28,73,81,50,88
56,5,91,36,91,2,30,68,94,59
11,19,57,19,23,37,87,89,74,22
18,6,40,54,97,34,70,77,82,70
100,68,44,34,17,90,45,92,61,67
16,96,88,9,88,6,81,71,22,94
44,82,76,0,43,74,13,12,6,42
17,50,87,41,49,68,12,58,87,87
2,55,3,29,69,73,79,10,95,43
78,39,30,93,64,90,75,45,72,48
24,91,53,94,71,17,30,11,33,85
75,35,61,53,42,97,93,68,100,27
50,2,73,4,95,3,38,33,7,51
37,51,96,68,81,29,85,89,12,3
45,33,9,99,49,24,97,37,15,70
92,6,37,84,61,77,0,97,52,59
32,60,39,100,64,9,87,100,39,72
95,81,63,88,33,46,28,34,23,78
74,11,25,38,33,3,30,65,63,52
38,18,0,47,31,1,42,62,50,85
60,79,73,18,14,90,60,38,20,78
9,47,94,42,15,37,6,31,67,56
47,25,41,79,13,9,5,30,81,15
100,16,89,1,19,21,62,32,60,54
9,56,43,10,54,4,29,39,45,26
82,9,99,77,83,22,17,9,7,5
71,77,78,37,97,78,17,95,36,64
16,100,90,34,92,63,88,100,77,16
70,26,42,74,91,5,82,82,31,70
20,39,91,97,86,1,100,33,15,26
19,62,86,64,58,27,13,8,0,28
41,7,11,40,86,25,91,44,68,95
59,96,4,32,21,37,89,54,97,84
64,73,15,26,67,46,74,1,75,86
54,21,25,90,41,45,19,17,84,62
94,44,17,69,27,11,94,29,41,17
94,59,53,66,54,79,17,26,2,22
41,85,96,40,59,82,16,14,40,3
2,25,60,71,71,77,7,33,17,35
15,12,52,49,60,11,5,71,49,52
91,46,36,2,98,55,22,52,52,44
60,94,20,82,76,14,10,66,47,66
60,36,94,4,16,88,46,10,19,8
36,25,23,4,28,18,92,13,84,3
84,2,26,64,67,100,64,31,41,25
89,28,12,100,43,54,32,81,78,57
20,93,15,89,6,84,26,76,43,97
43,34,97,66,61,43,24,55,53,31
33,39,66,64,15,98,83,46,47,4
98,78,83,48,29,49,72,11,41,95
87,16,81,70,99,79,46,34,70,26
44,86,4,83,31,48,92,59,84,16
56,92,44,55,80,100,35,34,83,6
48,6,13,78,50,68,25,93,67,89
89,95,20,52,28,60,80,36,99,49
67,29,61,30,64,30,44,51,79,28
100,68,47,34,76,44,94,31,49,56
32,46,51,4,16,40,66,48,87,2
64,70,68,87,9,48,30,57,35,20
7,4,11,89,1,79,53,35,53,80
72,11,91,37,21,26,39,22,16,48
54,27,44,39,52,87,70,62,99,7
11,40,36,16,73,74,28,20,94,72
5,72,17,80,82,27,86,41,22,66
13,84,23,55,47,62,4,32,94,63
59,69,56,32,46,59,25,62,19,51
54,93,55,92,66,83,35,4,61,28
92,9,4,34,77,6,75,2,6,33
37,78,29,64,40,9,26,16,73,47
65,78,38,22,14,85,60,42,38,81
76,6,96,19,54,96,18,17,41,84
44,93,98,51,0,57,68,6,24,32
1,4,5,95,79,98,57,71,33,42
32,44,54,64,99,48,46,52,28,93
21,84,91,44,80,22,97,97,27,36
99,94,80,97,46,93,3,1,78,19
92,47,16,12,58,15,97,11,67,99
3,24,18,74,21,46,30,57,13,30
17,31,63,26,58,26,49,54,19,30
25,45,44,21,76,4,59,23,8,68
98,52,61,86,59,13,35,11,26,81
81,42,29,71,18,99,65,20,24,93
26,87,59,21,94,56,69,79,90,34
82,95,63,88,6,91,26,79,99,87
61,40,66,21,30,2,8,8,45,49
68,69,86,34,38,38,88,94,67,13
12,4,94,78,47,82,21,87,23,26
93,27,52,94,89,29,90,13,15,25
88,68,28,64,24,73,93,98,29,89
87,45,71,69,48,33,80,60,49,69
88,56,39,33,50,29,36,2,37,94
52,99,97,20,13,30,74,60,98,54
4,14,47,11,45,30,31,94,35,83
89,18,95,6,50,44,81,94,16,36
95,41,97,7,48,77,48,43,85,25
85,81,97,54,74,15,72,40,86,80
49,94,15,51,88,10,31,81,71,89
87,93,51,74,59,80,74,90,62,51
79,8,2,45,52,3,27,87,55,49
14,3,73,8,52,14,74,36,36,86
2,81,16,74,8,95,68,1,80,25
77,3,46,31,28,50,47,1,62,61
4,79,28,0,74,83,24,92,61,7
71,69,6,39,1,65,47,6,21,19
10,79,60,53,100,82,60,80,21,99
17,81,70,23,42,91,19,40,83,37
20,84,64,71,55,67,54,49,30,67
59,94,30,34,31,25,73,26,35,31
18,42,47,26,96,73,98,93,31,81
20,47,30,68,22,87,89,100,23,39
71,22,26,20,78,15,83,73,1,48
64,4,68,65,84,35,76,9,78,5
11,93,100,34,88,5,20,23,89,25
26,8,42,99,24,45,41,95,93,50
43,77,7,43,7,92,18,86,33,31
91,27,84,39,60,32,93,53,39,25
42,88,6,3,83,93,22,95,27,15
24,48,39,32,61,78,83,27,75,49
55,29,29,34,78,39,73,93,79,18
29,46,37,88,7,22,16,47,37,70
37,18,52,82,63,4,5,14,30,55
18,29,3,61,0,37,16,75,33,77
86,97,91,3,90,82,78,96,8,89
58,21,28,90,15,42,57,8,69,93
81,92,67,95,54,35,54,100,50,3
2,70,23,51,26,43,89,17,97,39
39,17,32,2,21,55,89,97,7,73
44,49,42,57,70,31,97,100,77,94
22,82,45,68,72,33,99,98,72,13
14,42,93,5,8,90,68,67,18,56
40,92,51,75,35,86,21,70,94,28
40,36,66,39,62,81,51,51,84,12
33,3,41,45,77,20,36,97,46,26
66,50,21,35,7,7,94,78,22,70
40,42,75,72,16,3,4,78,28,97
88,99,92,14,41,7,75,42,53,56
100,22,40,34,7,46,10,64,51,68
4,52,10,40,2,86,45,62,90,62
16,90,73,84,87,85,72,56,96,75
48,79,6,86,74,12,15,43,84,55
77,89,90,44,59,45,78,86,0,85
98,82,19,18,92,61,87,70,66,32
41,26,66,8,40,64,30,50,49,85
44,79,93,93,54,89,21,56,54,13
32,6,73,61,53,46,99,91,64,34
61,48,9,36,36,83,79,84,44,57
79,91,48,78,2,52,89,91,66,15
38,92,4,100,10,13,96,10,94,41
95,99,40,61,39,39,12,94,86,83
11,23,90,78,60,61,68,54,99,53
12,33,67,11,15,43,6,44,20,71
87,4,37,43,4,68,32,61,83,90
96,12,67,97,38,18,25,17,5,80
70,52,79,60,59,48,19,15,92,55
68,74,22,20,9,62,6,21,67,34
77,70,63,11,30,29,53,78,69,39
52,75,58,43,21,26,88,52,55,0
87,90,23,58,88,57,25,49,56,25
1,94,49,16,77,89,92,78,33,88
52,46,22,55,58,62,12,38,85,40
34,88,60,81,76,9,11,92,2,14
21,72,62,75,49,28,52,77,9,7
24,64,95,75,57,44,58,20,5,16
49,13,85,98,98,93,17,15,15,77
54,62,54,18,26,97,77,69,72,65
94,93,11,100,88,85,53,59,70,81
40,51,9,95,87,20,23,1,93,43
13,93,87,86,50,81,21,76,23,13
79,90,92,84,89,94,14,77,34,7
25,95,62,21,88,41,97,11,6,45
72,61,32,15,94,22,41,30,88,23
23,30,63,17,86,42,50,34,56,1
65,52,89,70,77,71,48,2,68,5
100,16,84,33,13,98,58,67,31,49
2,91,86,16,61,31,46,67,75,53
16,33,32,63,5,19,21,64,40,86
52,79,28,18,4,21,44,54,28,88
65,36,54,56,1,96,99,21,26,22
16,4,64,81,27,28,0,20,24,84
66,23,55,2,66,60,0,36,37,40
73,81,48,75,56,31,7,79,56,79
41,25,6,9,14,94,29,9,61,53
77,35,52,58,64,74,12,30,90,45
55,8,12,36,77,17,26,26,35,22
41,78,3,85,47,38,82,66,9,31
47,69,20,11,25,7,58,100,1,85
61,64,99,31,35,26,65,21,24,24
53,6,81,61,7,81,17,51,88,74
92,13,80,80,100,42,85,61,29,19
0,3,45,33,33,51,15,34,12,6
56,21,55,8,17,16,25,75,61,100
90,68,94,49,3,89,68,58,97,37
44,50,30,93,5,42,3,11,16,48
49,13,56,83,20,83,92,55,7,84
68,17,35,45,11,89,62,15,0,91
43,59,85,17,89,36,75,95,97,50
29,13,21,18,66,1,76,69,77,73
16,97,88,86,19,81,33,40,2,26
2,99,43,53,2,62,60,6,12,30
11,42,21,75,3,37,26,9,53,87
63,67,65,2,55,59,78,30,71,24
34,43,58,49,94,41,2,11,76,97
39,25,92,38,77,31,60,48,72,58
47,46,31,97,95,32,42,60,86,77
93,47,43,68,29,31,96,52,59,19
39,66,28,42,76,5,67,49,100,58
96,55,92,59,44,56,86,84,98,90
48,64,25,8,86,86,17,81,17,36
24,9,77,68,48,31,25,61,66,38
88,38,59,52,88,53,86,91,22,11
72,25,27,12,39,5,38,87,52,60
67,43,38,64,87,8,43,43,42,61
2,51,39,16,48,10,11,13,96,77
44,57,7,23,10,80,12,1,71,72
67,97,86,63,27,92,72,3,25,53
17,79,98,36,54,26,78,14,0,18
20,62,51,90,26,63,8,48,26,46
59,77,45,71,34,20,97,90,36,32
99,73,81,9,52,51,77,54,46,1
23,77,23,64,90,50,16,73,96,1
5,28,52,97,14,40,61,3,52,6
25,52,7,51,100,100,91,93,51,79
86,85,50,94,11,80,84,68,15,19
96,61,7,13,91,58,79,61,13,82
98,10,78,6,96,49,80,13,2,94
16,9,83,99,87,49,33,86,49,94
34,68,81,9,41,56,36,99,13,45
18,94,11,67,59,38,63,5,10,3
78,9,35,0,70,73,48,94,41,88
38,47,13,20,82,5,90,93,97,2
76,78,94,98,88,98,63,76,5,44
98,15,14,60,96,74,49,20,80,92
67,82,56,6,94,70,81,80,9,6
75,4,84,57,35,88,52,45,41,24
75,41,94,16,37,2,52,70,28,11
83,68,23,85,7,53,75,22,17,58
32,70,52,95,95,67,16,55,98,53
18,27,98,1,37,98,55,99,98,9
64,31,90,32,5,73,2,41,56,47
7,64,43,79,1,93,3,42,76,100
43,89,58,30,85,97,19,15,16,59
10,17,35,51,48,62,26,69,63,6
81,81,12,65,62,6,81,39,77,63
64,72,46,93,5,16,9,99,83,9
9,95,35,29,52,18,43,63,45,3
65,41,60,97,37,2,34,52,100,84
82,0,23,24,12,71,46,21,1,63
54,1,57,66,17,60,79,3,17,92
93,69,90,21,2,22,34,79,13,53
90,18,63,54,2,65,10,82,95,92
98,41,76,64,12,52,68,87,28,5
37,97,63,44,60,46,4,70,86,67
4,40,27,77,63,54,39,73,94,9
95,71,24,91,88,60,37,78,80,61
41,3,12,77,55,51,42,13,30,93
38,88,24,60,89,0,88,88,48,63
81,52,2,38,66,91,15,67,14,31
72,79,46,99,35,86,51,66,94,47
94,83,4,32,61,92,32,91,1,99
100,94,24,53,44,1,58,47,55,45
1,98,83,0,20,43,96,80,24,80
86,52,59,39,71,38,2,100,22,62
2,77,49,37,22,32,36,29,78,18
59,7,82,20,81,51,11,80,68,61
64,23,90,17,89,72,39,69,69,93
77,70,28,39,82,68,23,91,67,29
79,52,12,39,61,59,95,27,10,82
18,57,27,4,82,8,2,49,75,93
38,74,0,81,9,1,40,85,9,0
40,34,94,13,28,86,6,91,100,75
28,51,96,3,84,21,71,0,89,80
61,55,5,82,49,46,61,67,32,55
11,14,61,8,27,52,67,78,4,54
16,58,25,15,4,65,14,62,87,85
89,23,38,25,22,10,9,93,50,80
46,27,43,4,5,73,1,24,73,98
95,79,85,94,81,30,58,46,60,58
34,1,3,12,1,82,33,32,40,6
11,15,76,97,82,89,36,40,62,69
7,83,86,95,65,59,27,14,23,73
17,74,46,53,26,88,68,95,54,10
10,78,40,89,18,59,24,64,89,84
100,54,42,71,10,66,20,51,22,64
97,24,95,68,83,25,1,88,91,73
35,58,90,49,5,56,97,7,70,41
47,88,44,58,77,72,17,48,62,10
19,34,7,81,31,52,34,29,0,22
15,71,0,18,22,93,54,42,24,4
70,45,84,87,33,48,12,86,11,62
30,54,2,0,74,98,26,16,19,86
32,43,59,88,6,56,100,30,22,47
36,68,100,87,96,59,85,62,27,98
90,40,80,50,24,53,75,99,54,13
66,19,56,37,49,37,26,79,85,58
26,38,1,84,78,86,15,6,41,41
95,73,91,84,41,13,54,84,85,12
75,97,6,38,32,25,59,92,31,13
84,87,22,86,97,46,80,31,88,69
60,2,4,42,100,45,73,63,86,89
35,52,82,81,72,11,17,74,4,17
85,68,81,47,89,33,87,48,24,7
90,20,87,57,87,0,89,82,40,8
96,70,21,53,91,72,100,35,34,95
77,95,21,10,8,10,33,20,54,64
84,18,15,45,59,58,11,34,47,73
64,30,18,4,79,25,52,6,78,57
72,35,76,32,99,45,41,51,16,33
82,7,91,28,52,58,20,81,66,95
68,63,63,78,47,46,65,73,75,19
91,36,34,80,10,51,83,74,26,52
18,9,82,98,89,16,73,57,16,20
45,95,18,82,16,82,97,94,91,21
93,99,71,6,62,81,37,51,86,53
34,38,36,74,10,39,61,91,21,12
25,44,0,28,89,59,67,61,20,4
44,58,79,71,70,90,77,33,25,76
76,42,20,35,25,79,95,15,49,34
49,90,65,58,91,33,5,43,30,15
7,43,93,18,32,31,97,94,1,40
65,95,87,18,87,56,21,67,8,6
30,70,90,31,91,35,11,70,34,20
55,94,71,23,92,79,96,18,89,28
83,91,94,77,71,67,80,10,35,92
72,85,22,44,13,74,94,50,74,78
9,52,43,27,33,73,16,17,54,87
91,68,61,0,54,27,8,9,92,21
18,100,57,100,51,65,99,69,70,4
30,42,100,97,93,89,36,4,59,65
35,88,10,39,31,7,47,35,20,39
28,22,62,62,63,81,66,97,83,24
72,71,89,58,48,24,9,54,38,86
23,78,78,67,94,65,54,1,3,51
36,65,80,75,6,85,15,77,15,89
71,31,31,34,42,57,99,78,40,90
52,64,79,54,89,78,55,60,29,5
57,66,2,68,93,32,52,82,53,15
65,1,16,17,15,27,45,59,72,57
81,62,98,1,20,81,49,44,32,31
51,26,63,24,69,94,83,80,27,9
44,75,87,20,49,78,51,3,37,29
89,72,5,4,14,98,89,42,37,21
9,73,77,1,15,39,15,20,50,33
89,15,15,37,50,39,72,93,29,97
12,69,39,46,30,76,25,96,84,16
88,83,93,80,45,85,24,79,17,46
63,75,18,91,60,61,21,70,52,37
24,91,66,43,94,22,18,7,90,22
17,100,92,95,68,46,0,53,55,76
23,82,89,2,29,72,21,55,49,24
37,70,81,64,62,74,70,47,3,72
55,9,65,62,31,43,36,76,71,29
91,75,82,76,78,18,47,52,67,91
20,26,80,38,24,17,85,71,87,10
58,97,95,65,70,57,46,100,6,83
62,28,78,9,52,41,40,56,88,75
26,5,56,91,15,7,59,37,6,95
61,10,52,48,39,60,3,92,65,8
83,46,13,3,84,86,52,38,36,46
23,54,58,100,59,86,61,39,73,79
34,11,11,17,12,63,23,9,9,100
61,3,86,97,17,34,59,74,51,98
55,77,46,95,68,88,83,83,33,21
65,92,77,91,22,90,99,71,73,41
35,43,63,31,36,48,47,18,62,69
24,94,55,34,18,43,62,82,8,9
91,84,87,68,36,11,25,85,0,94
20,15,25,16,55,17,57,30,29,11
45,46,23,66,38,48,68,98,24,95
70,36,87,44,11,68,78,95,92,37
94,1,55,61,68,26,23,77,45,72
94,93,48,30,66,4,7,88,33,22
64,23,0,75,22,71,22,76,82,38
31,78,31,5,74,86,15,97,96,13
98,0,38,88,22,5,53,39,6,90
7,60,44,57,80,40,2,71,90,39
30,27,16,62,68,77,60,31,51,62
33,47,99,87,77,62,4,71,39,71
8,64,13,49,79,15,71,76,55,24
67,71,14,23,94,11,32,43,50,56
52,82,46,67,79,50,15,28,91,62
54,61,7,99,86,95,83,68,88,41
81,88,66,16,74,35,73,58,42,65
10,80,55,54,91,10,47,27,93,34
46,87,80,69,81,87,32,15,19,41
70,32,14,52,23,21,65,15,55,96
13,73,62,1,86,41,89,9,22,47
9,18,73,72,84,65,70,9,84,60
37,20,16,86,8,91,69,3,4,59
2,2,51,51,77,26,48,59,70,61
71,86,97,7,12,33,29,74,61,19
40,53,51,3,89,73,99,5,41,65
31,72,97,53,89,19,50,58,22,34
72,90,86,88,32,41,71,75,59,15
53,19,82,61,96,36,28,73,2,32
59,70,34,68,22,42,89,7,28,82
74,8,18,27,27,18,54,3,88,65
56,25,69,15,29,1,10,72,11,52
35,24,95,71,29,11,4,6,42,68
29,68,59,18,53,46,8,26,49,85
44,46,42,44,26,63,12,16,68,2
52,48,14,94,11,26,49,71,47,5
84,34,3,40,0,79,78,34,71,10
77,28,25,97,69,100,73,44,57,27
33,86,83,45,18,70,64,55,23,11
91,66,5,28,7,82,46,60,11,55
49,36,27,80,88,28,33,81,94,70
97,84,72,9,68,52,99,68,16,21
97,92,13,22,53,8,75,11,72,91
22,5,9,67,54,3,96,2,78,15
100,18,55,41,75,57,27,25,25,55
73,7,16,47,68,59,48,22,36,33
63,72,45,62,30,40,88,54,27,71
17,43,24,42,20,81,82,47,10,33
40,38,13,72,39,6,94,85,37,41
17,80,0,24,61,7,27,37,73,68
69,59,28,70,27,78,31,65,95,31
50,74,55,74,62,57,87,24,37,7
59,31,31,62,98,5,56,13,11,64
73,90,88,59,8,59,59,18,27,48
73,98,0,42,42,97,89,35,2,16
41,79,51,15,20,73,2,65,55,4
4,65,22,15,29,9,87,78,16,52
82,87,89,81,88,40,45,38,41,36
79,34,15,35,42,42,63,6,4,18
100,67,20,1,24,24,87,66,25,6
47,52,87,8,98,40,14,17,44,27
89,4,65,51,85,66,38,83,64,22
6,56,63,9,56,51,57,47,12,5
51,41,79,87,29,10,66,36,36,79
4,7,77,41,98,88,40,98,100,87
65,44,69,10,71,84,11,76,91,68
54,83,64,70,62,73,88,3,0,74
41,17,90,48,37,63,50,67,92,88
6,25,46,59,72,75,9,44,34,67
21,23,35,43,94,15,90,52,82,29
92,26,20,78,68,17,34,18,60,38
31,15,38,38,1,27,97,39,49,5
27,88,18,27,44,39,53,29,28,99
8,14,29,14,24,84,36,3,55,16
47,43,45,9,34,86,76,70,93,80
39,39,97,84,25,66,21,67,14,23
77,5,97,94,49,80,47,88,75,100
49,92,88,19,49,1,29,0,81,94
78,80,60,64,50,76,80,32,62,34
28,14,46,33,98,89,8,14,53,83
18,75,43,25,35,76,30,17,70,58
76,59,21,84,31,88,74,64,16,86
73,80,66,12,86,43,7,15,89,32
58,8,13,4,40,62,70,93,73,42
82,49,4,53,18,42,19,7,96,27
73,15,0,28,27,1,38,23,37,29
80,21,51,25,21,54,13,14,97,26
38,82,16,99,80,70,4,43,96,55
41,33,50,52,58,70,10,95,84,39
58,35,95,39,16,11,45,72,36,70
60,63,6,33,39,97,29,65,94,92
71,26,82,80,1,41,33,96,76,48
57,34,93,29,68,97,29,100,66,96
20,53,3,24,80,23,3,26,44,47
24,75,49,65,31,73,40,49,88,79
87,59,83,75,47,43,42,13,81,27
69,10,22,19,67,58,77,83,97,31
61,10,61,66,48,20,28,84,18,61
96,98,25,45,51,33,19,26,21,84
56,58,31,69,81,53,22,31,5,28
91,62,86,10,60,71,26,59,0,97
46,62,72,43,23,76,40,22,4,23
75,68,12,76,85,79,12,41,79,30
98,0,54,52,55,77,100,39,66,76
100,41,68,43,65,14,85,55,22,65
26,60,14,52,66,18,79,72,66,6
93,55,41,99,31,38,47,34,39,89
16,45,0,59,92,61,31,2,82,7
95,41,29,35,7,33,43,59,6,92
56,60,45,16,27,46,0,4,27,21
16,37,41,41,85,59,50,44,44,60
58,9,57,3,9,42,62,66,1,68
90,30,79,73,14,33,23,55,13,95
48,52,11,2,24,36,60,15,3,55
3,89,47,22,58,100,87,72,67,52
7,66,80,98,9,35,92,75,5,68
76,45,0,60,94,72,1,2,45,26
7,35,34,65,52,66,1,76,54,48
11,89,21,84,47,92,78,13,6,1
65,30,12,37,97,23,23,64,43,26
24,79,75,30,50,61,1,49,20,48
56,61,79,54,74,60,13,21,49,61
0,15,26,39,59,95,73,81,70,20
53,46,58,71,46,64,53,23,48,73
70,4,25,41,94,58,47,56,71,38
40,13,81,26,87,21,20,39,23,56
94,23,74,86,49,48,90,70,5,65
88,14,87,29,98,71,17,55,24,33
30,96,58,66,16,37,44,44,63,43
66,64,55,9,18,59,14,83,98,42
55,76,89,61,35,67,87,55,83,34
57,75,36,32,98,73,95,64,42,89
42,56,48,31,9,99,75,50,100,32
75,97,12,48,11,67,51,72,5,3
18,2,74,6,55,74,63,94,88,63
3,66,84,81,94,76,19,86,1,74
35,99,10,44,83,6,16,78,13,29
3,59,9,82,0,15,26,84,37,6
52,25,7,0,34,36,12,22,89,80
91,73,77,65,56,2,46,87,7,6
32,60,28,5,4,57,38,28,90,32
29,96,43,70,23,2,18,25,94,16
53,77,25,6,95,91,50,24,63,29
50,79,65,40,52,23,46,86,96,3
83,88,42,92,58,79,43,29,9,84
30,67,46,47,39,8,37,94,87,57
56,43,46,35,64,52,30,68,99,89
4,77,45,40,69,25,77,73,87,45
71,25,26,81,48,64,52,27,14,32
66,8,56,4,22,15,2,40,94,12
72,30,27,35,68,27,31,5,62,89
61,11,57,51,44,98,56,38,32,57
95,1,20,86,57,40,4,85,0,94
48,84,68,29,84,38,10,9,86,25
18,66,90,69,91,21,43,18,28,85
57,37,45,44,19,33,1,92,62,40
57,59,38,96,23,22,45,68,48,62
78,8,10,71,1,54,21,16,39,9
25,43,95,6,87,80,90,57,98,10
55,50,32,2,77,85,85,76,39,54
83,32,25,23,64,68,89,13,71,19
35,78,27,78,59,13,59,26,83,2
75,26,13,30,67,93,22,97,13,11
42,63,54,10,27,23,19,83,69,51
96,69,38,70,87,2,35,36,13,80
