customer_id,名前,性別,年齢,登録日,住所_地域
7878,顧客_6878,その他,40,2023-07-24,大阪
7879,顧客_6879,女性,19,2023-07-09,名古屋
7880,顧客_6880,その他,55,2024-07-06,東京
7881,顧客_6881,その他,61,2024-06-10,名古屋
7882,顧客_6882,その他,29,2023-08-02,東京
7883,顧客_6883,男性,42,2023-09-06,東京
7884,顧客_6884,女性,55,2023-08-12,福岡
7885,顧客_6885,男性,48,2023-07-27,大阪
7886,顧客_6886,その他,37,2024-04-10,札幌
7887,顧客_6887,その他,46,2023-09-24,大阪
7888,顧客_6888,その他,28,2023-05-09,東京
7889,顧客_6889,その他,50,2023-12-02,東京
7890,顧客_6890,その他,35,2024-06-08,東京
7891,顧客_6891,女性,67,2024-02-12,札幌
7892,顧客_6892,その他,45,2024-06-22,名古屋
7893,顧客_6893,その他,31,2024-03-02,大阪
7894,顧客_6894,男性,36,2023-07-07,名古屋
7895,顧客_6895,男性,58,2025-02-01,福岡
7896,顧客_6896,男性,55,2024-03-06,福岡
7897,顧客_6897,その他,35,2024-08-17,札幌
7898,顧客_6898,その他,32,2024-05-11,大阪
7899,顧客_6899,女性,51,2023-10-15,福岡
7900,顧客_6900,その他,69,2025-04-07,名古屋
7901,顧客_6901,女性,29,2024-11-06,東京
7902,顧客_6902,その他,61,2023-06-12,大阪
7903,顧客_6903,女性,41,2024-07-31,札幌
7904,顧客_6904,女性,61,2024-02-07,札幌
7905,顧客_6905,女性,38,2023-12-05,東京
7906,顧客_6906,男性,32,2024-08-03,東京
7907,顧客_6907,女性,64,2023-06-18,札幌
7908,顧客_6908,男性,55,2023-12-06,札幌
7909,顧客_6909,男性,67,2024-02-24,福岡
7910,顧客_6910,その他,60,2023-08-20,札幌
7911,顧客_6911,その他,19,2025-01-08,大阪
7912,顧客_6912,女性,47,2023-07-03,大阪
7913,顧客_6913,女性,62,2023-11-18,札幌
7914,顧客_6914,女性,48,2023-09-09,札幌
7915,顧客_6915,男性,65,2024-02-03,札幌
7916,顧客_6916,男性,36,2025-03-04,名古屋
7917,顧客_6917,女性,61,2024-09-26,福岡
7918,顧客_6918,男性,50,2024-01-07,福岡
7919,顧客_6919,その他,44,2024-12-26,福岡
7920,顧客_6920,男性,38,2025-02-22,大阪
7921,顧客_6921,女性,44,2023-05-15,福岡
7922,顧客_6922,男性,28,2023-06-12,大阪
7923,顧客_6923,その他,30,2024-02-28,名古屋
7924,顧客_6924,その他,38,2024-12-10,福岡
7925,顧客_6925,女性,54,2024-05-22,東京
7926,顧客_6926,男性,49,2023-12-29,大阪
7927,顧客_6927,男性,29,2025-04-19,東京
7928,顧客_6928,その他,22,2024-01-17,東京
7929,顧客_6929,その他,33,2023-12-24,大阪
7930,顧客_6930,女性,60,2023-10-23,大阪
7931,顧客_6931,男性,67,2023-10-06,名古屋
7932,顧客_6932,男性,44,2024-11-01,大阪
7933,顧客_6933,男性,49,2024-09-06,名古屋
7934,顧客_6934,その他,42,2023-08-09,名古屋
7935,顧客_6935,女性,36,2023-12-09,名古屋
7936,顧客_6936,その他,45,2024-03-15,名古屋
7937,顧客_6937,女性,69,2024-10-31,東京
7938,顧客_6938,女性,47,2024-07-04,大阪
7939,顧客_6939,女性,53,2023-12-22,東京
7940,顧客_6940,その他,25,2023-10-22,東京
7941,顧客_6941,女性,60,2023-10-10,福岡
7942,顧客_6942,その他,44,2025-03-27,名古屋
7943,顧客_6943,男性,60,2023-12-19,大阪
7944,顧客_6944,男性,67,2023-09-18,福岡
7945,顧客_6945,女性,42,2025-02-04,福岡
7946,顧客_6946,男性,54,2025-04-03,福岡
7947,顧客_6947,その他,37,2024-03-05,福岡
7948,顧客_6948,男性,56,2025-05-03,福岡
7949,顧客_6949,男性,33,2023-09-08,福岡
7950,顧客_6950,男性,33,2024-04-08,福岡
7951,顧客_6951,女性,57,2023-05-12,東京
7952,顧客_6952,男性,27,2025-02-08,大阪
7953,顧客_6953,女性,44,2024-09-20,東京
7954,顧客_6954,男性,50,2024-11-09,札幌
7955,顧客_6955,男性,19,2024-11-26,名古屋
7956,顧客_6956,その他,69,2023-10-03,名古屋
7957,顧客_6957,女性,37,2025-04-13,大阪
7958,顧客_6958,男性,31,2024-10-07,大阪
7959,顧客_6959,女性,36,2024-05-13,札幌
7960,顧客_6960,その他,24,2024-06-10,大阪
7961,顧客_6961,男性,46,2023-10-18,福岡
7962,顧客_6962,女性,24,2023-12-17,札幌
7963,顧客_6963,その他,63,2023-07-26,東京
7964,顧客_6964,女性,27,2024-06-25,札幌
7965,顧客_6965,女性,29,2023-11-30,名古屋
7966,顧客_6966,女性,46,2023-10-25,大阪
7967,顧客_6967,その他,21,2023-05-14,札幌
7968,顧客_6968,男性,56,2023-06-07,大阪
7969,顧客_6969,その他,40,2024-09-22,名古屋
7970,顧客_6970,女性,45,2023-09-11,札幌
7971,顧客_6971,男性,67,2024-06-10,東京
7972,顧客_6972,女性,52,2025-02-01,名古屋
7973,顧客_6973,その他,43,2024-11-13,大阪
7974,顧客_6974,女性,18,2025-01-12,札幌
7975,顧客_6975,女性,58,2024-09-16,名古屋
7976,顧客_6976,男性,32,2023-05-13,名古屋
7977,顧客_6977,その他,28,2024-04-02,福岡
7978,顧客_6978,男性,64,2024-12-06,名古屋
7979,顧客_6979,その他,22,2025-04-02,大阪
7980,顧客_6980,男性,69,2025-04-09,福岡
7981,顧客_6981,女性,24,2024-02-06,福岡
7982,顧客_6982,その他,32,2023-08-22,福岡
7983,顧客_6983,その他,26,2024-09-03,札幌
7984,顧客_6984,その他,19,2024-11-11,札幌
7985,顧客_6985,その他,35,2024-07-11,東京
7986,顧客_6986,女性,67,2023-09-14,大阪
7987,顧客_6987,その他,41,2024-03-06,名古屋
7988,顧客_6988,男性,38,2025-04-21,札幌
7989,顧客_6989,女性,49,2024-05-24,東京
7990,顧客_6990,女性,38,2025-02-05,東京
7991,顧客_6991,男性,69,2024-04-15,名古屋
7992,顧客_6992,男性,35,2025-05-04,名古屋
7993,顧客_6993,男性,27,2024-07-13,札幌
7994,顧客_6994,その他,25,2025-01-23,福岡
7995,顧客_6995,男性,24,2023-11-10,名古屋
7996,顧客_6996,女性,44,2024-02-09,名古屋
7997,顧客_6997,男性,62,2024-05-19,東京
7998,顧客_6998,その他,50,2024-08-11,名古屋
7999,顧客_6999,その他,47,2025-04-02,大阪
8000,顧客_7000,その他,24,2024-12-31,東京
8001,顧客_7001,その他,28,2024-04-27,名古屋
8002,顧客_7002,男性,20,2024-04-20,大阪
8003,顧客_7003,男性,34,2024-08-22,東京
8004,顧客_7004,女性,56,2024-06-08,名古屋
8005,顧客_7005,女性,44,2024-05-20,東京
8006,顧客_7006,その他,18,2024-03-10,東京
8007,顧客_7007,女性,19,2023-12-03,札幌
8008,顧客_7008,その他,27,2024-05-22,福岡
8009,顧客_7009,男性,55,2024-05-18,名古屋
8010,顧客_7010,男性,44,2024-06-09,大阪
8011,顧客_7011,男性,28,2024-11-21,東京
8012,顧客_7012,その他,66,2023-12-20,名古屋
8013,顧客_7013,男性,46,2023-09-30,福岡
8014,顧客_7014,女性,35,2025-03-18,東京
8015,顧客_7015,男性,43,2024-07-19,札幌
8016,顧客_7016,男性,38,2024-03-01,札幌
8017,顧客_7017,その他,59,2024-11-20,福岡
8018,顧客_7018,男性,20,2025-01-20,札幌
8019,顧客_7019,その他,35,2024-02-11,東京
8020,顧客_7020,女性,63,2023-11-29,福岡
8021,顧客_7021,その他,22,2024-07-13,東京
8022,顧客_7022,女性,23,2024-10-23,名古屋
8023,顧客_7023,その他,38,2024-11-15,札幌
8024,顧客_7024,女性,43,2024-03-12,福岡
8025,顧客_7025,女性,32,2025-02-25,大阪
8026,顧客_7026,その他,60,2024-10-14,福岡
8027,顧客_7027,その他,44,2023-07-18,札幌
8028,顧客_7028,女性,66,2024-04-27,名古屋
8029,顧客_7029,その他,32,2025-04-16,大阪
8030,顧客_7030,男性,39,2024-01-26,名古屋
8031,顧客_7031,男性,34,2024-11-02,福岡
8032,顧客_7032,その他,44,2023-07-04,大阪
8033,顧客_7033,女性,43,2024-08-04,東京
8034,顧客_7034,女性,46,2023-08-01,大阪
8035,顧客_7035,女性,67,2023-07-14,東京
8036,顧客_7036,男性,64,2024-10-06,大阪
8037,顧客_7037,男性,64,2024-06-11,札幌
8038,顧客_7038,その他,19,2024-01-09,福岡
8039,顧客_7039,女性,60,2024-12-04,福岡
8040,顧客_7040,その他,50,2024-08-21,大阪
8041,顧客_7041,男性,39,2025-04-19,大阪
8042,顧客_7042,女性,36,2024-09-21,東京
8043,顧客_7043,女性,46,2024-06-01,東京
8044,顧客_7044,男性,60,2023-11-10,東京
8045,顧客_7045,男性,54,2024-04-14,札幌
8046,顧客_7046,女性,63,2023-06-23,名古屋
8047,顧客_7047,男性,66,2023-05-21,大阪
8048,顧客_7048,その他,63,2025-02-28,名古屋
8049,顧客_7049,その他,29,2024-06-30,東京
8050,顧客_7050,女性,27,2023-08-12,名古屋
8051,顧客_7051,男性,22,2023-10-14,東京
8052,顧客_7052,男性,56,2025-02-18,福岡
8053,顧客_7053,男性,21,2025-01-22,東京
8054,顧客_7054,その他,47,2024-08-23,東京
8055,顧客_7055,その他,61,2025-04-24,福岡
8056,顧客_7056,女性,41,2025-03-07,名古屋
8057,顧客_7057,男性,33,2024-04-03,札幌
8058,顧客_7058,男性,25,2024-03-02,大阪
8059,顧客_7059,女性,58,2024-05-25,福岡
8060,顧客_7060,その他,54,2024-08-15,東京
8061,顧客_7061,その他,37,2024-03-05,名古屋
8062,顧客_7062,女性,55,2023-05-22,名古屋
8063,顧客_7063,その他,59,2025-04-10,福岡
8064,顧客_7064,女性,48,2023-09-26,札幌
8065,顧客_7065,男性,47,2024-07-18,大阪
8066,顧客_7066,その他,34,2024-06-24,東京
8067,顧客_7067,その他,20,2024-04-27,大阪
8068,顧客_7068,その他,46,2024-08-28,札幌
8069,顧客_7069,その他,30,2023-10-13,東京
8070,顧客_7070,男性,42,2023-12-19,大阪
8071,顧客_7071,男性,63,2023-08-25,東京
8072,顧客_7072,男性,55,2023-08-23,名古屋
8073,顧客_7073,女性,28,2024-05-31,名古屋
8074,顧客_7074,女性,55,2023-06-23,大阪
8075,顧客_7075,女性,58,2023-06-13,東京
8076,顧客_7076,その他,62,2024-10-16,札幌
8077,顧客_7077,女性,35,2024-04-26,大阪
8078,顧客_7078,男性,52,2024-10-17,名古屋
8079,顧客_7079,その他,27,2023-06-10,福岡
8080,顧客_7080,女性,58,2025-03-12,東京
8081,顧客_7081,女性,39,2024-06-22,名古屋
8082,顧客_7082,その他,30,2024-11-17,福岡
8083,顧客_7083,その他,41,2023-07-18,福岡
8084,顧客_7084,その他,65,2023-08-05,大阪
8085,顧客_7085,女性,44,2024-09-02,東京
8086,顧客_7086,その他,24,2024-11-10,大阪
8087,顧客_7087,その他,23,2025-02-28,名古屋
8088,顧客_7088,男性,33,2024-10-13,福岡
8089,顧客_7089,女性,54,2023-07-22,福岡
8090,顧客_7090,男性,33,2024-07-07,大阪
8091,顧客_7091,その他,40,2024-08-20,福岡
8092,顧客_7092,女性,41,2025-03-15,大阪
8093,顧客_7093,その他,30,2024-01-30,福岡
8094,顧客_7094,その他,20,2024-01-13,名古屋
8095,顧客_7095,男性,28,2024-07-11,大阪
8096,顧客_7096,男性,51,2023-07-28,東京
8097,顧客_7097,男性,44,2023-12-31,東京
8098,顧客_7098,女性,27,2023-09-09,名古屋
8099,顧客_7099,女性,42,2024-09-02,札幌
8100,顧客_7100,男性,37,2023-11-15,大阪
8101,顧客_7101,男性,18,2024-11-03,札幌
8102,顧客_7102,男性,58,2024-05-17,名古屋
8103,顧客_7103,その他,34,2024-04-23,東京
8104,顧客_7104,男性,49,2024-02-01,福岡
8105,顧客_7105,その他,59,2024-04-19,大阪
8106,顧客_7106,男性,31,2024-05-17,福岡
8107,顧客_7107,その他,68,2023-10-09,福岡
8108,顧客_7108,男性,41,2025-01-22,大阪
8109,顧客_7109,女性,18,2023-08-19,名古屋
8110,顧客_7110,女性,28,2023-12-15,大阪
8111,顧客_7111,その他,26,2024-09-28,名古屋
8112,顧客_7112,男性,28,2025-04-14,福岡
8113,顧客_7113,女性,46,2023-07-22,福岡
8114,顧客_7114,女性,35,2023-08-13,大阪
8115,顧客_7115,女性,49,2023-10-21,福岡
8116,顧客_7116,男性,38,2024-06-20,福岡
8117,顧客_7117,男性,60,2024-01-26,福岡
8118,顧客_7118,男性,32,2024-05-13,東京
8119,顧客_7119,その他,64,2024-04-17,名古屋
8120,顧客_7120,その他,59,2024-08-21,札幌
8121,顧客_7121,男性,68,2024-10-01,名古屋
8122,顧客_7122,男性,51,2023-12-08,大阪
8123,顧客_7123,女性,24,2024-03-29,名古屋
8124,顧客_7124,女性,38,2025-03-04,東京
8125,顧客_7125,男性,30,2023-08-12,福岡
8126,顧客_7126,女性,58,2024-06-04,東京
8127,顧客_7127,男性,60,2024-10-06,名古屋
8128,顧客_7128,その他,34,2023-12-07,名古屋
8129,顧客_7129,男性,40,2024-01-21,札幌
8130,顧客_7130,その他,59,2025-03-29,福岡
8131,顧客_7131,男性,35,2023-10-18,大阪
8132,顧客_7132,男性,48,2025-02-17,札幌
8133,顧客_7133,男性,61,2023-08-05,名古屋
8134,顧客_7134,その他,38,2025-01-11,大阪
8135,顧客_7135,その他,22,2024-11-20,東京
8136,顧客_7136,男性,38,2023-09-13,名古屋
8137,顧客_7137,その他,32,2025-03-03,名古屋
8138,顧客_7138,男性,43,2023-07-05,福岡
8139,顧客_7139,女性,50,2025-04-28,東京
8140,顧客_7140,男性,42,2023-06-21,名古屋
8141,顧客_7141,その他,43,2024-12-06,東京
8142,顧客_7142,女性,65,2024-01-07,名古屋
8143,顧客_7143,女性,33,2024-08-17,名古屋
8144,顧客_7144,女性,68,2024-06-14,大阪
8145,顧客_7145,その他,54,2024-03-09,札幌
8146,顧客_7146,男性,35,2023-10-22,福岡
8147,顧客_7147,その他,64,2023-06-02,名古屋
8148,顧客_7148,その他,34,2024-05-24,大阪
8149,顧客_7149,男性,39,2024-02-14,東京
8150,顧客_7150,女性,28,2025-04-28,名古屋
8151,顧客_7151,その他,49,2024-08-15,大阪
8152,顧客_7152,その他,50,2024-12-19,大阪
8153,顧客_7153,女性,61,2024-09-07,福岡
8154,顧客_7154,男性,46,2023-06-10,福岡
8155,顧客_7155,その他,25,2024-09-06,東京
8156,顧客_7156,女性,21,2024-04-12,東京
8157,顧客_7157,女性,68,2023-05-08,東京
8158,顧客_7158,男性,33,2023-08-02,大阪
8159,顧客_7159,女性,68,2023-09-13,福岡
8160,顧客_7160,その他,69,2024-03-11,札幌
8161,顧客_7161,女性,40,2024-04-30,名古屋
8162,顧客_7162,男性,27,2025-01-05,東京
8163,顧客_7163,その他,44,2025-04-02,東京
8164,顧客_7164,女性,63,2025-02-10,福岡
8165,顧客_7165,女性,66,2023-08-25,東京
8166,顧客_7166,その他,50,2025-02-14,大阪
8167,顧客_7167,女性,54,2024-01-04,福岡
8168,顧客_7168,その他,62,2023-09-01,札幌
8169,顧客_7169,女性,67,2024-02-28,札幌
8170,顧客_7170,その他,24,2024-03-09,東京
8171,顧客_7171,その他,52,2024-07-26,福岡
8172,顧客_7172,女性,23,2024-06-05,東京
8173,顧客_7173,その他,28,2023-12-29,大阪
8174,顧客_7174,女性,47,2024-01-31,名古屋
8175,顧客_7175,その他,55,2024-08-13,大阪
8176,顧客_7176,男性,61,2023-07-22,大阪
8177,顧客_7177,その他,43,2023-08-21,札幌
8178,顧客_7178,男性,51,2024-06-13,札幌
8179,顧客_7179,女性,64,2025-01-23,福岡
8180,顧客_7180,女性,47,2023-05-15,名古屋
8181,顧客_7181,女性,62,2023-10-20,大阪
8182,顧客_7182,男性,64,2024-08-07,名古屋
8183,顧客_7183,男性,56,2024-07-02,札幌
8184,顧客_7184,男性,22,2023-05-30,大阪
8185,顧客_7185,男性,45,2023-07-04,名古屋
8186,顧客_7186,男性,25,2025-04-20,名古屋
8187,顧客_7187,女性,43,2025-01-16,名古屋
8188,顧客_7188,男性,52,2025-02-09,東京
8189,顧客_7189,男性,19,2024-03-09,大阪
8190,顧客_7190,その他,57,2023-07-26,東京
8191,顧客_7191,男性,46,2023-06-22,名古屋
8192,顧客_7192,男性,30,2024-03-27,東京
8193,顧客_7193,男性,60,2024-05-15,札幌
8194,顧客_7194,男性,56,2024-04-03,大阪
8195,顧客_7195,男性,26,2024-11-18,東京
8196,顧客_7196,男性,65,2024-12-22,札幌
8197,顧客_7197,女性,38,2024-10-19,大阪
8198,顧客_7198,男性,43,2023-06-14,大阪
8199,顧客_7199,男性,48,2024-02-24,福岡
8200,顧客_7200,女性,36,2024-11-15,大阪
8201,顧客_7201,女性,34,2024-04-05,東京
8202,顧客_7202,男性,57,2023-10-10,東京
8203,顧客_7203,女性,19,2024-10-22,大阪
8204,顧客_7204,その他,21,2025-01-31,福岡
8205,顧客_7205,男性,56,2024-09-03,札幌
8206,顧客_7206,その他,49,2024-08-07,名古屋
8207,顧客_7207,女性,32,2023-11-13,福岡
8208,顧客_7208,女性,33,2025-03-19,札幌
8209,顧客_7209,その他,34,2024-08-16,大阪
8210,顧客_7210,その他,23,2024-11-02,札幌
8211,顧客_7211,女性,47,2023-09-18,東京
8212,顧客_7212,女性,32,2023-12-05,札幌
8213,顧客_7213,男性,20,2024-06-03,名古屋
8214,顧客_7214,その他,19,2024-06-07,札幌
8215,顧客_7215,その他,22,2023-08-12,札幌
8216,顧客_7216,その他,18,2024-09-29,大阪
8217,顧客_7217,男性,34,2024-04-23,福岡
8218,顧客_7218,その他,22,2024-07-27,福岡
8219,顧客_7219,その他,37,2024-04-17,福岡
8220,顧客_7220,男性,26,2024-11-06,大阪
8221,顧客_7221,男性,39,2025-02-01,大阪
8222,顧客_7222,男性,31,2024-10-15,大阪
8223,顧客_7223,男性,58,2024-12-29,東京
8224,顧客_7224,男性,62,2024-03-29,東京
8225,顧客_7225,男性,39,2023-11-08,東京
8226,顧客_7226,その他,42,2023-11-03,福岡
8227,顧客_7227,その他,23,2024-02-04,福岡
8228,顧客_7228,男性,50,2023-06-04,福岡
8229,顧客_7229,女性,50,2024-11-15,札幌
8230,顧客_7230,男性,62,2025-01-03,札幌
8231,顧客_7231,その他,59,2024-02-03,名古屋
8232,顧客_7232,女性,53,2025-04-01,名古屋
8233,顧客_7233,その他,37,2023-09-14,名古屋
8234,顧客_7234,その他,52,2024-04-24,名古屋
8235,顧客_7235,男性,45,2023-12-18,福岡
8236,顧客_7236,女性,30,2023-05-25,大阪
8237,顧客_7237,女性,46,2024-05-16,大阪
8238,顧客_7238,男性,26,2024-03-12,札幌
8239,顧客_7239,女性,63,2023-06-16,大阪
8240,顧客_7240,女性,61,2023-11-04,名古屋
8241,顧客_7241,その他,61,2024-06-12,大阪
8242,顧客_7242,男性,46,2024-01-21,東京
8243,顧客_7243,男性,27,2024-12-21,大阪
8244,顧客_7244,男性,59,2023-11-28,福岡
8245,顧客_7245,その他,29,2023-09-12,福岡
8246,顧客_7246,その他,68,2024-07-22,名古屋
8247,顧客_7247,女性,43,2023-09-19,大阪
8248,顧客_7248,女性,46,2023-05-09,札幌
8249,顧客_7249,その他,20,2024-07-25,名古屋
8250,顧客_7250,女性,52,2025-05-05,大阪
8251,顧客_7251,女性,42,2023-05-07,名古屋
8252,顧客_7252,女性,65,2023-07-18,大阪
8253,顧客_7253,男性,27,2024-02-23,札幌
8254,顧客_7254,女性,56,2024-06-28,札幌
8255,顧客_7255,その他,62,2025-04-28,大阪
8256,顧客_7256,その他,63,2024-07-15,東京
8257,顧客_7257,女性,25,2023-09-26,福岡
8258,顧客_7258,男性,66,2023-06-19,福岡
8259,顧客_7259,女性,55,2023-08-31,大阪
8260,顧客_7260,女性,57,2023-06-22,東京
8261,顧客_7261,女性,32,2024-04-29,名古屋
8262,顧客_7262,女性,23,2025-01-27,大阪
8263,顧客_7263,男性,33,2023-11-03,東京
8264,顧客_7264,男性,45,2025-05-06,札幌
8265,顧客_7265,男性,33,2024-08-05,東京
8266,顧客_7266,女性,30,2024-10-31,名古屋
8267,顧客_7267,女性,46,2024-04-10,大阪
8268,顧客_7268,女性,52,2024-01-29,名古屋
8269,顧客_7269,男性,54,2023-08-18,大阪
8270,顧客_7270,男性,40,2023-09-07,大阪
8271,顧客_7271,その他,62,2023-12-21,大阪
8272,顧客_7272,その他,19,2024-01-20,東京
8273,顧客_7273,女性,48,2024-08-28,札幌
8274,顧客_7274,男性,69,2024-12-19,札幌
8275,顧客_7275,その他,66,2023-07-30,名古屋
8276,顧客_7276,男性,21,2024-04-29,東京
8277,顧客_7277,その他,21,2024-05-29,東京
8278,顧客_7278,女性,58,2023-08-18,東京
8279,顧客_7279,女性,49,2025-03-02,名古屋
8280,顧客_7280,その他,48,2024-04-07,大阪
8281,顧客_7281,女性,52,2024-11-13,札幌
8282,顧客_7282,女性,18,2023-08-18,東京
8283,顧客_7283,その他,33,2023-10-03,福岡
8284,顧客_7284,男性,18,2024-08-19,名古屋
8285,顧客_7285,男性,66,2024-02-01,名古屋
8286,顧客_7286,女性,69,2024-04-20,札幌
8287,顧客_7287,女性,56,2024-12-25,東京
8288,顧客_7288,女性,26,2024-04-21,福岡
8289,顧客_7289,その他,49,2024-02-03,東京
8290,顧客_7290,女性,26,2023-11-12,札幌
8291,顧客_7291,男性,49,2024-06-01,東京
8292,顧客_7292,女性,54,2024-12-06,東京
8293,顧客_7293,その他,46,2023-09-23,大阪
8294,顧客_7294,その他,64,2024-04-08,福岡
8295,顧客_7295,女性,62,2023-09-16,名古屋
8296,顧客_7296,男性,37,2023-11-23,福岡
8297,顧客_7297,男性,46,2025-02-05,名古屋
8298,顧客_7298,男性,29,2023-06-30,大阪
8299,顧客_7299,その他,35,2025-04-22,東京
8300,顧客_7300,その他,61,2023-12-21,福岡
8301,顧客_7301,その他,43,2023-09-25,札幌
8302,顧客_7302,その他,40,2024-07-13,大阪
8303,顧客_7303,男性,26,2025-03-22,名古屋
8304,顧客_7304,女性,20,2025-02-14,大阪
8305,顧客_7305,男性,24,2025-03-20,大阪
8306,顧客_7306,女性,67,2024-03-04,福岡
